lr,la,rho*,T*,B*,dB*_dT*
21,6,0,2.7303872539245573,0.2729056703359454,0.5983673095486133
21,6,0,2.802346172504432,0.3147018296491747,0.5637951157827247
21,6,0,2.8743050910843064,0.3541132849472068,0.5320354793950733
21,6,0,2.946264009664181,0.391331577500067,0.5027935085568199
21,6,0,3.0182229282440556,0.4265284231906641,0.4758118804084017
21,6,0,3.09018184682393,0.4598581912234331,0.4508652465662341
21,6,0,3.1621407654038043,0.491460026045292,0.4277555864099269
21,6,0,3.234099683983679,0.5214597078044969,0.4063083290645372
21,6,0,3.3060586025635534,0.5499712007333909,0.3863691021685191
21,6,0,3.378017521143428,0.5770979895651447,0.3678009943153325
21,6,0,3.4499764397233026,0.6029342768178345,0.3504822405061974
21,6,0,3.5219353583031774,0.6275659907360642,0.3343042575587788
21,6,0,3.5938942768830517,0.651071651887877,0.319169970305428
21,6,0,3.665853195462926,0.6735231826771169,0.3049923804321093
21,6,0,3.737812114042801,0.694986576213403,0.2916933385925506
21,6,0,3.8097710326226752,0.7155224482658322,0.2792024874724349
21,6,0,3.8817299512025496,0.7351866482907631,0.2674563491465595
21,6,0,3.953688869782424,0.754030655959132,0.2563975346569642
21,6,0,4.025647788362299,0.7721020620742437,0.2459740574671936
21,6,0,4.097606706942173,0.7894448246107664,0.2361387354847904
21,6,0,4.169565625522048,0.8060997090919508,0.2268486688384076
21,6,0,4.241524544101923,0.8221045303960172,0.2180647826412694
21,6,0,4.313483462681797,0.8374943973757509,0.209751425665236
21,6,0,4.385442381261671,0.8523019969046465,0.2018760172503735
21,6,0,4.457401299841546,0.8665577522788847,0.1944087359398456
21,6,0,4.501975312839962,0.8751239942364604,0.1899758619158469
21,6,0,5.009065249526261,0.9602445118661168,0.1481529760348042
21,6,0,5.516155186212559,1.027346117526106,0.11806509343423
21,6,0,6.0232451228988575,1.0812892427372578,0.095749428241443
21,6,0,6.5303350595851555,1.1253519188950276,0.0787782606452565
21,6,0,7.037424996271454,1.1618225360964904,0.0655982274826729
21,6,0,7.544514932957753,1.1923451540854746,0.0551787626723812
21,6,0,8.051604869644052,1.218130017057044,0.0468148627465013
21,6,0,8.558694806330351,1.240086834747586,0.0400113929011197
21,6,0,9.06578474301665,1.2589118664205396,0.0344125935418797
21,6,0,9.572874679702949,1.2751465690925232,0.0297576937331379
21,6,0,10.079964616389246,1.2892179224558649,0.0258521500221238
21,6,0,10.587054553075545,1.301466852632984,0.0225485333631649
21,6,0,11.094144489761842,1.3121686396473005,0.0197335396336263
21,6,0,11.60123442644814,1.3215477920358842,0.0173189831109149
21,6,0,12.10832436313444,1.329789078799147,0.0152354380369545
21,6,0,12.615414299820738,1.3370458213067362,0.0134276759186539
21,6,0,13.122504236507035,1.3434462246739225,0.0118513425621704
21,6,0,13.629594173193336,1.3490982205555482,0.010470505052428
21,6,0,14.136684109879631,1.3540932558037633,0.009255818352476
21,6,0,14.643774046565932,1.3585092675950534,0.0081831393033956
21,6,0,15.150863983252233,1.362413039099761,0.0072324677665876
21,6,0,15.65795391993853,1.3658620790805829,0.0063871297748767
21,6,0,16.165043856624827,1.3689061661927011,0.0056331416551802
21,6,0,16.672133793311126,1.371588536636171,0.0049587108435184
21,6,0,17.179223729997425,1.3739469362486283,0.0043538409165185
21,6,0,17.686313666683724,1.3760144228880629,0.0038100167760039
21,6,0,18.193403603370022,1.3778200641180065,0.0033199519854507
21,6,0,18.70049354005632,1.3793894802127402,0.0028773846709885
21,6,0,19.20758347674262,1.3807453601701587,0.0024769116446633
21,6,0,19.71467341342892,1.3819078349757483,0.0021138528152057
21,6,0,20.221763350115214,1.382894821571688,0.0017841397531045
21,6,0,20.728853286801517,1.3837223025094312,0.0014842236356795
21,6,0,21.235943223487816,1.384404596012886,0.0012109988312912
21,6,0,21.74303316017411,1.3849545244718755,0.0009617391722082
21,6,0,22.250123096860413,1.3853836190844673,0.0007340445758943
21,6,0,22.757213033546712,1.385702266791108,0.0005257961476288
21,6,0,23.26430297023301,1.3859198368003645,0.0003351182665249
21,6,0,23.771392906919303,1.3860448221729489,0.0001603464473997
21,6,0,24.278482843605605,1.3860848924185851,0.0
21,6,0,24.521267672041663,1.3860760906437246,-7.205584064164279e-05
21,6,0,24.76405250047772,1.3860501393501945,-0.0001412427599827
21,6,0,25.006837328913775,1.3860077257880703,-0.0002076869610899
21,6,0,25.249622157349833,1.3859495080435635,-0.0002715081490414
21,6,0,25.492406985785887,1.3858760957300245,-0.0003328199188244
21,6,0,25.735191814221945,1.3857880915128242,-0.0003917301168211
21,6,0,25.977976642658,1.3856860659235348,-0.000448341177905
21,6,0,26.220761471094058,1.385570571852788,-0.0005027504399959
21,6,0,26.463546299530112,1.3854421194573208,-0.0005550504377653
21,6,0,26.70633112796617,1.3853012165016647,-0.0006053291770477
22,6,0,1.0,-3.097348116961581,6.462836231152498
22,6,0,1.0445393082370156,-2.8252118586898085,5.776259291279911
22,6,0,1.0890786164740314,-2.581283293956139,5.192506713871871
22,6,0,1.133617924711047,-2.3614351513295313,4.692108962375406
22,6,0,1.1781572329480627,-2.162304766425732,4.259980486594624
22,6,0,1.2226965411850783,-1.9811252853641137,3.884289922951631
22,6,0,1.267235849422094,-1.815599880311858,3.555655001877174
22,6,0,1.3117751576591097,-1.6638061493897427,3.266560003165478
22,6,0,1.3563144658961257,-1.5241229763727275,3.0109283009315666
22,6,0,1.400853774133141,-1.3951739974601776,2.7838046502057767
22,6,0,1.4453930823701566,-1.2757830811222797,2.5811162256893003
22,6,0,1.4899323906071724,-1.1649393126023773,2.399490912171087
22,6,0,1.534471698844188,-1.0617689853782966,2.2361177191408803
22,6,0,1.5790110070812036,-0.9655132399129656,2.088638536946533
22,6,0,1.6235503153182194,-0.8755096873281134,1.9550634553631725
22,6,0,1.6680896235552352,-0.791177659539477,1.8337039687755243
22,6,0,1.7126289317922507,-0.7120059963504367,1.7231198830091057
22,6,0,1.7571682400292663,-0.6375429725937158,1.6220768075445968
22,6,0,1.801707548266282,-0.5673878375314229,1.5295118910942078
22,6,0,1.846246856503298,-0.5011839853108543,1.4445060250431327
22,6,0,1.8907861647403137,-0.438612910949046,1.3662611576876185
22,6,0,1.935325472977329,-0.3793893275762078,1.2940816739843997
22,6,0,1.9798647812143448,-0.3232569343858432,1.2273590297867525
22,6,0,2.0244040894513606,-0.269984834416259,1.1655590069465895
22,6,0,2.068943397688376,-0.2193644781359551,1.1082110910140022
22,6,0,2.113482705925392,-0.1712070366059497,1.054899577266352
22,6,0,2.158022014162407,-0.1253410466221377,1.0052560912481436
22,6,0,2.202561322399423,-0.0816106206302873,0.958953272632293
22,6,0,2.2471006306364387,-0.0398735684505993,0.9156994202672928
22,6,0,2.2916399388734545,1.4710188949222606e-14,0.8752339349187723
22,6,0,2.314556338262189,0.0198289508464781,0.8554228216509474
22,6,0,2.384900661306831,0.0779687040705896,0.7985324700566349
22,6,0,2.455244984351473,0.1322986259006775,0.7469864685162824
22,6,0,2.525589307396115,0.1831713304785449,0.7001393553450829
22,6,0,2.595933630440757,0.2308974716016283,0.6574400721942886
22,6,0,2.666277953485399,0.2757517920041734,0.6184158820908623
22,6,0,2.736622276530041,0.3179781532314242,0.5826593934452798
22,6,0,2.8069665995746833,0.3577936859828767,0.5498180232199874
22,6,0,2.8773109226193254,0.3953924452852431,0.5195853892170841
22,6,0,2.947655245663967,0.4309483272274853,0.4916942383197554
22,6,0,3.017999568708609,0.4646176374260833,0.465910605390582
