lr,la,T*,P*,rhov*,rhol*
26.0,6.0,0.6599703149,0.0083938604572344,0.014056223125,0.8141910926470588
26.0,6.0,0.6799829027,0.011002955840192,0.0182805573823529,0.7977685103125001
26.0,6.0,0.6999784740000001,0.013783284204998,0.0231579487764705,0.7811152650000001
26.0,6.0,0.7100098873,0.0153695538423323,0.0255496826666666,0.7718311763636363
26.0,6.0,0.7299739637,0.01909132308002,0.0310867198666666,0.7543859868965517
26.0,6.0,0.7500157268000001,0.02349600239315,0.03840950953125,0.7358146854545454
26.0,6.0,0.7600620642999999,0.0258728613142499,0.04233809734375,0.7256021606060605
26.0,6.0,0.7800053674999999,0.03081697845725,0.0512711880344827,0.7047211268965519
26.0,6.0,0.7900340792999999,0.033639467669076,0.0563432052962963,0.6940516024137934
26.0,6.0,0.8100188716999999,0.04007722491322,0.06741727703125,0.6707191978125
26.0,6.0,0.8299962153,0.047300631153,0.082201715625,0.6436855371428571
26.0,6.0,0.8400092096,0.050922964247,0.0906868371428571,0.63216411
26.0,6.0,0.869974093,0.06413507341,0.1228793332399999,0.5829098834782609
26.0,6.0,0.88998886,0.07461901033,0.1636552495,0.5426824833333334
26.0,6.0,0.9000091290999999,0.0794480445999999,0.176900791875,0.5001036095238094
27.0,6.0,0.5999843381,0.0039141516728952,0.0072150425433333,0.8587577670588235
27.0,6.0,0.620014321,0.0052452188101974,0.0093360295147058,0.8434183899999999
27.0,6.0,0.6300575835,0.006181534185109,0.0106048075647058,0.8357615427027026
27.0,6.0,0.6500026566,0.008078373177686,0.0140502744117647,0.8200500880645161
27.0,6.0,0.6600191062,0.0093693981703963,0.0157606667647058,0.8118339487096775
27.0,6.0,0.680031910521444,0.0118127534132489,0.0198757813614311,0.7950978137886597
27.0,6.0,0.6900038336,0.013149755209414,0.0219577162580645,0.7863015493548388
27.0,6.0,0.7099770830000001,0.0165877012136165,0.0276747108484848,0.7688893990909093
27.0,6.0,0.7300120377,0.020249364019428,0.033633444,0.7496243727586208
27.0,6.0,0.7400033701000001,0.022636553294439,0.03796427984375,0.7401512490909091
27.0,6.0,0.7600265,0.027335861232662,0.045411977090909,0.720164871764706
27.0,6.0,0.7699669099,0.0302445550086539,0.05078218690625,0.7092674066666667
27.0,6.0,0.7900193034,0.03629541752852,0.061911188032258,0.6874491393333333
27.0,6.0,0.7999970416,0.0396039966172,0.0666128732258064,0.6751077764516131
27.0,6.0,0.8200043316,0.0471240952699,0.082302137125,0.6503842511764707
27.0,6.0,0.8299475383000001,0.0502669820569,0.0903532365517241,0.6352147292307693
27.0,6.0,0.8500019670999999,0.0589306643599999,0.1118843333333333,0.6021647630769232
27.0,6.0,0.8600040405,0.06369890259,0.123010710076923,0.5852751922727273
27.0,6.0,0.8800390095,0.07381589754,0.1556173342666666,0.5430663079999999
27.0,6.0,0.8900299877513711,0.0798479627970749,0.1983470659259259,0.5147309037037037
28.0,6.0,0.6000314325,0.004211945885929,0.0076315972933333,0.8573712757575758
28.0,6.0,0.6200057625960717,0.005548101338852,0.0096991012517934,0.8421264060975611
28.0,6.0,0.6300293271999999,0.006500783248296,0.0115848980785714,0.834030432
28.0,6.0,0.6499780906,0.0086419395660461,0.0147963879411764,0.8180541170967743
28.0,6.0,0.6600170465999999,0.009843796296986,0.0166944811764705,0.8090698022580644
28.0,6.0,0.6799961189,0.0126422044861409,0.0210389833058823,0.7920004549999999
28.0,6.0,0.6900452254,0.01413077070345,0.0240694053705882,0.7828814490625
28.0,6.0,0.7099835503999999,0.017515561609359,0.0292136567878787,0.7644227336363637
28.0,6.0,0.7200101935000001,0.01954867059301,0.0325582764333333,0.7547490193939393
28.0,6.0,0.7399892014999999,0.023982921303145,0.04065084765625,0.7352328715151516
28.0,6.0,0.7499948354,0.0264555591437219,0.0444556764516129,0.724749226551724
28.0,6.0,0.7700249429,0.0324819039041699,0.05481929896875,0.7031150159375
28.0,6.0,0.7800089841000001,0.0351735877933249,0.0595455356666666,0.691723779
28.0,6.0,0.7900239085999999,0.03812424714899,0.0659795994482758,0.6783048831034482
28.0,6.0,0.8100182029,0.0456090166324,0.08041490071875,0.6538617476470588
28.0,6.0,0.8199611063000001,0.0491825579133,0.0895975264285714,0.638534815
28.0,6.0,0.8399892040000001,0.0582029180949999,0.1116556118181818,0.608874207857143
28.0,6.0,0.8499659817836053,0.0623454157641877,0.1229412860869565,0.58749282
28.0,6.0,0.870019225,0.0724762530299999,0.1541084954782609,0.5454238007407406
28.0,6.0,0.8799894694999999,0.0783323390499999,0.1737003585714285,0.5214389783333334
29.0,6.0,0.6000129070263488,0.0046903209625533,0.0082335335769701,0.8563445480268057
29.0,6.0,0.6200121433,0.006230214419231,0.0111322955911764,0.8407071213333331
29.0,6.0,0.6299772364,0.007231318066018,0.0125031421411764,0.8322450173333333
29.0,6.0,0.650014089,0.0092221642080641,0.0162001514705882,0.8155115454838711
29.0,6.0,0.6600013266280259,0.0102594374692465,0.017791332995267,0.8070011253244345
29.0,6.0,0.6800116776999999,0.0133065053724244,0.0227505334911764,0.7892084471875
29.0,6.0,0.6899505311,0.015222562970088,0.0257146132058823,0.7798684143749999
29.0,6.0,0.7000323543,0.016841771506855,0.0287385975151515,0.7704121745454545
29.0,6.0,0.7199658282,0.0212037339410563,0.0357313014705882,0.7513047382857143
29.0,6.0,0.7299442460000001,0.02331105075759,0.038944178,0.7411390292592595
29.0,6.0,0.7500067595000001,0.02844548110832,0.0486376860937499,0.7198207215625001
29.0,6.0,0.7600036061,0.0310679269367539,0.0525751012499999,0.7081987392307693
29.0,6.0,0.7799703118000001,0.03729541432021,0.0640263122999999,0.683684178125
29.0,6.0,0.7899885833,0.04106137927458,0.0705250487037037,0.6733037629166668
29.0,6.0,0.7999769526,0.044286737072,0.07852428953125,0.6581469011764706
29.0,6.0,0.8200208471,0.052439232709,0.09647118,0.62905778
29.0,6.0,0.8300089192,0.056626606464,0.106523536,0.6126378321428572
29.0,6.0,0.8400430720000001,0.06108664145,0.1182603365217391,0.5946054924999999
29.0,6.0,0.8599324839000001,0.07125082247,0.153686743,0.5492906921739131
29.0,6.0,0.8700498548,0.07676334395,0.1716622266666666,0.5239572615000001
30.0,6.0,0.5999910782,0.0050967682201389,0.0088677323205882,0.8549418255882353
30.0,6.0,0.6200234318000001,0.00645571062239,0.0117343730794117,0.8389435833333334
30.0,6.0,0.6300026452,0.0074780775561045,0.0132227103352941,0.8304808503333334
30.0,6.0,0.6499807650999999,0.0098695152503819,0.0166511161764705,0.8133477574193547
30.0,6.0,0.6599914622999999,0.011518058652462,0.0195422335294117,0.8050171183870967
30.0,6.0,0.669942850088574,0.0126550110292327,0.0217428737352941,0.7951041649305555
30.0,6.0,0.6900561599,0.0159897447008528,0.0270417188148148,0.7763615322580645
30.0,6.0,0.7000229576000001,0.017768239368251,0.030488182090909,0.7666279772727274
30.0,6.0,0.7100072172999999,0.019781747095531,0.0337440954242424,0.7568346387878787
30.0,6.0,0.7299767830999999,0.024585368996667,0.0412910687878787,0.7371941603333332
30.0,6.0,0.7400028905999999,0.026870768848592,0.0451206391071428,0.7254927116129033
30.0,6.0,0.7599937931,0.03288194554841,0.0579504850333333,0.702789862962963
30.0,6.0,0.7699989117999999,0.03600974657704,0.0640830588518518,0.6910861809999999
30.0,6.0,0.779958004,0.039565694422665,0.0687408760714285,0.6779041146428574
30.0,6.0,0.7999660341,0.0467604908122,0.08566299453125,0.6484718379411765
30.0,6.0,0.8100193798,0.051015524402,0.0954234926896551,0.6351617803448277
30.0,6.0,0.8400084345000001,0.064419016436,0.1303511009999999,0.581152159090909
30.0,6.0,0.8599494192,0.07562025524,0.1715131612499999,0.5345444645454545
30.0,6.0,0.8600187569,0.07512173685,0.167655984047619,0.5331499942857144
31.0,6.0,0.6000257439565861,0.0050910667922742,0.0092667765141612,0.8540973620071687
31.0,6.0,0.6200227580075366,0.0071363796126542,0.0128860128466386,0.8369799849206351
31.0,6.0,0.6300140284,0.008078722631992,0.0141700028,0.8288352243333333
31.0,6.0,0.6499972270803949,0.010060999647038,0.0178253529411764,0.809722258064516
31.0,6.0,0.6500233996613995,0.0103195254948063,0.0183958806818181,0.8110803390762462
31.0,6.0,0.6699962532,0.0134177762552512,0.0232700232558823,0.7928970762499999
31.0,6.0,0.679948735756692,0.0149019184606238,0.0259016125919117,0.7826916383463542
31.0,6.0,0.699991875,0.0190404001831634,0.0323139516666666,0.7634303454545456
31.0,6.0,0.7099661554000001,0.021437490608448,0.0366593927419354,0.7538353228571428
31.0,6.0,0.719983003,0.023533292483599,0.0406107753,0.7427548343333333
31.0,6.0,0.7400229020000001,0.028238051077513,0.0487248876562499,0.7198326824242424
31.0,6.0,0.7499867699,0.031258540190164,0.0542387698387096,0.7084836387096773
31.0,6.0,0.7599917010999999,0.0347642256921869,0.0617223792121212,0.6959123676470588
31.0,6.0,0.7800177877,0.04147448871044,0.0738892941851851,0.6698459520000001
31.0,6.0,0.7900329400999999,0.0455217809878,0.0823524605185185,0.6574364627586206
31.0,6.0,0.7999386536,0.0496008402281,0.0915957355384615,0.6434705344
31.0,6.0,0.8200276965000001,0.05815585685,0.1153924971428571,0.6093352368
31.0,6.0,0.8299736581999999,0.0630013882,0.12601554,0.5890291752
31.0,6.0,0.849988037,0.0732896889,0.1614642129999999,0.5410068972413794
31.0,6.0,0.8599815654999998,0.07941550589,0.1888717033333333,0.5153590155555556
32.0,6.0,0.6000595735,0.005255735736263,0.009914323567647,0.8527498974193547
32.0,6.0,0.6199634266,0.0073881449420699,0.0132346140411764,0.8358092103333336
32.0,6.0,0.629992105,0.0084648657665286,0.0152789221205882,0.8264639933333334
32.0,6.0,0.6499776803999999,0.011229461104392,0.0194865953333333,0.808436062368421
32.0,6.0,0.6500363309,0.010718950290616,0.0193228336,0.8081179259999999
32.0,6.0,0.6699938862,0.014166234975493,0.0246758252352941,0.7903078093749999
32.0,6.0,0.6800417968,0.01573711167305,0.0276214953529411,0.780087558125
32.0,6.0,0.6999472775923453,0.0201057307701905,0.0350546903302689,0.7595726697310181
32.0,6.0,0.7099834660000001,0.0220140609565529,0.0377476697857142,0.7494140687096773
32.0,6.0,0.7200083797,0.0247092813550519,0.0427702345624999,0.7386012400000002
32.0,6.0,0.7299932558000001,0.027354452842669,0.047910005,0.7269328993939393
32.0,6.0,0.7500703078999998,0.033037022377861,0.0578140298387096,0.7024992587096771
32.0,6.0,0.7600129321,0.0365391984253999,0.0645896927586206,0.690755883
32.0,6.0,0.7699828644915934,0.0392873919698458,0.0718476576666666,0.6752365733333334
32.0,6.0,0.7899690265,0.0474189197313,0.0891796485,0.6477177535294117
32.0,6.0,0.8000249377,0.051696533989,0.0991656492799999,0.6330035237499999
32.0,6.0,0.810050954,0.0564600048389999,0.109177303125,0.614650394
32.0,6.0,0.8200363583999999,0.0611872838221,0.1240108554545454,0.5968969584
32.0,6.0,0.8400133808000001,0.0713286056799999,0.1561650114545454,0.5509919958333334
33.0,6.0,0.5999835184191266,0.0059399925208062,0.0105224130439814,0.8513261037704372
33.0,6.0,0.6200363972999999,0.0078086080124279,0.0140550735939393,0.8337031546875
33.0,6.0,0.6298634591573516,0.0090499741266552,0.0156225477272727,0.8256802818181816
33.0,6.0,0.640026765,0.01019389567356,0.01798083985,0.8157069653333332
33.0,6.0,0.6500067665,0.0114389236691649,0.0203321958823529,0.8060109332258065
33.0,6.0,0.669959017,0.015248285675883,0.0265278615,0.787099251875
33.0,6.0,0.6799998137,0.016710998631119,0.0289701515,0.7774458075
33.0,6.0,0.6899972509000001,0.018736961419459,0.0324651648709677,0.7671088166666666
33.0,6.0,0.7000480864,0.020866586559777,0.0363871293030303,0.7563154984848485
33.0,6.0,0.7200324327000001,0.025833555823968,0.0460384314375,0.7340158639999999
33.0,6.0,0.7299895430000001,0.0287257319152266,0.050675586,0.7220946976666666
33.0,6.0,0.7399909354000002,0.0314704322700029,0.05594856515625,0.7102398012903229
33.0,6.0,0.7599810072,0.038283508757656,0.0688093232121212,0.6849558161764706
33.0,6.0,0.7700355708,0.0419136728102,0.0778775228148148,0.6706918665517243
33.0,6.0,0.7800083904000001,0.04561017436216,0.08411884978125,0.6557533967647059
33.0,6.0,0.7900015185999999,0.04989679188128,0.0968151383333333,0.639698004
33.0,6.0,0.8100203129,0.05852782219,0.1156966044444444,0.6055643935714287
33.0,6.0,0.8200694771,0.063947164132,0.1342698763636363,0.5856409565217391
33.0,6.0,0.8300188541,0.06879773802,0.1509293303999999,0.5587455688888888
33.0,6.0,0.8399746786,0.07494120986,0.17840191,0.5320505284210527
34.0,6.0,0.600046676928649,0.0060133983163039,0.0113586057711621,0.8500899724626277
34.0,6.0,0.619964756,0.008273767967376,0.0147197663558823,0.83244711
34.0,6.0,0.6300188302,0.009391032443474,0.0169652009794117,0.823404894
34.0,6.0,0.6399836676,0.0110000237112789,0.0195011819967741,0.8136890565624999
34.0,6.0,0.6499965895661725,0.0122305367550982,0.0213948280542986,0.8045160322580645
34.0,6.0,0.6700092456,0.01550345910921,0.0273081291764705,0.7837784109375
34.0,6.0,0.6800113723000001,0.0175031585121577,0.0305681907777777,0.7737854215625
34.0,6.0,0.6899435339000001,0.019803645686202,0.0349281193823529,0.763537305625
34.0,6.0,0.699995732,0.0219022238045053,0.038271146,0.7517212012500001
34.0,6.0,0.7200163454,0.027291849240933,0.0480322585666666,0.7300385741379312
34.0,6.0,0.7300212615,0.029977609587955,0.0539217562962963,0.7181197773333333
34.0,6.0,0.7400044451,0.0333600487264119,0.0613473608333333,0.7045351424
34.0,6.0,0.7500611778999999,0.03668468239407,0.0674770237586206,0.6918201909375
34.0,6.0,0.7600180270999999,0.04020618742915,0.0738955883666666,0.6780141763333332
34.0,6.0,0.779978261,0.0475995345673,0.0904431812,0.6473326959259259
34.0,6.0,0.7899981023,0.0520651831529999,0.1004165679629629,0.6325272821875
34.0,6.0,0.7999698252,0.056330970572,0.1112176034583333,0.612511793548387
34.0,6.0,0.8100160039031226,0.0620878918534827,0.12764729,0.5961518060869565
34.0,6.0,0.8300674780999999,0.0718685214,0.1646995434782609,0.5420896655999999
34.0,6.0,0.8399716751522724,0.078298933640481,0.1983410603693181,0.5108096985294117
